VRN,Verona,वेरोना,فيرونا,Shrutika,Done
VER,Veracruz,वेराक्रूज,فيراكروز,Shrutika,Done
VGA,Vijayawada,विजयवाड़ा,فيجاياوادا,Shrutika,Done
VIX,Vitoria,विटोरिया,فيتوريا,Shrutika,Done
VIT,Vitoria,विटोरिया,فيتوريا,Shrutika,Done
PHS,Phitsanulok,फिट्सानुलोक,فيتسانولوك,Shrutika,Done
FUK,Fukuoka,फुकुओका,فوكوكا,Shrutika,Done
VOZ,Voronezh,वोरोनेज़,فورونيج,Shrutika,Done
FMA,Formosa,फॉरमोसा,فورموزا,Shrutika,Done
VKT,Vorkuta,वोरकुटा,فوركوتا,Shrutika,Done
FDE,Forde,फोर्ड,فورد,Shrutika,Done
FWA,Fort Wayne,फोर्ट वेन,فورت واين,Shrutika,Done
YYE,Fort nelson,फोर्ट नेल्सन,فورت نيلسون,Shrutika,Done
ZFM,Fort Mcpherson,फोर्ट मक्फर्सन,فورت مكفرسون,Shrutika,Done
YAG,Fort Frances,फोर्ट फ़्रांसिस,فورت فرانسيس,Shrutika,Done
YFS,Fort Simpson,फोर्ट सिम्पसन,فورت سيمبسون,Shrutika,Done
FSM,Fort Smith,फोर्ट स्मिथ,فورت سميث,Shrutika,Done
YSM,Fort smith,फोर्ट स्मिथ,فورت سميث,Shrutika,Done
YFA,Fort Albany,फोर्ट अल्बानी,فورت ألباني,Shrutika,Done
UIH,Phucat,फुकट,فو كات,Shrutika,Done
YFO,Flin Flon,फ्लिन फ्लोन,فلين فلون,Shrutika,Done
FLA,Florencia,फ्लोरेंशिया,فلورنسيا,Shrutika,Done
FLO,Florence,फ्लोरेंस,فلورنسا,Shrutika,Done
FLR,Florence,फ्लोरेंस,فلورنسا,Shrutika,Done
VVO,Vladivostok,व्लादिवोस्तोक,فلاديفوستوك,Shrutika,Done
FNA,Freetown,फ्रीटाउन,فريتاون,Shrutika,Done
FEN,Fernando Do Noronha,फर्नांडो डो नोरोन्हा,فرناندو دو نورونا,Shrutika,Done
FKL,Franklin,फ्रेंकलिन,فرانكلين,Shrutika,Done
FBD,Faizabad,फैजाबाद,فايز آباد,Shrutika,Done
FYV,Fayetteville,फयेत्तीविल्ल ,فايتفيل,Shrutika,Done
VBV,Vanua Balavu,वानुआ बालवू,فانوا بالافو,Shrutika,Done
VLC,Valencia,वालेंसिया,فالنسيا,Shrutika,Done
ZAL,Valdivia,वाल्दिविआ,فالديفيا,Shrutika,Done
VLL,Valladolid,वल्लदोलिड,فالادوليد,Shrutika,Done
VAA,Vaasa,वासा,فاسا,Shrutika,Done
FMN,Farmington,फ़ार्मिंग्टन,فارمينغتون,Shrutika,Done
VNS,Varanasi,वाराणसी,فاراناسي,Shrutika,Done
VDS,Vadso,वाडसो,فادسو,Shrutika,Done
LWN,Gyumri,गेयूमरी,غيومري,Shrutika,Done
KWE,Guiyang,गुईयांग,غوييانغ,Shrutika,Done
GYN,Goiania,गोयानिआ,غويانيا,Shrutika,Done
GDQ,Gondar,गोंदर,غوندار,Shrutika,Done
GLF,Golfito,गोल्फीटो,غولفيتو,Shrutika,Done
GST,Gustavus,गस्तवस,غوستافوس,Shrutika,Done
GAO,Guantanamo,ग्वांतानामो,غوانتانامو,Shrutika,Done
GLA,Glasgow,ग्लासगो,غلاسكو,Shrutika,Done
PGV,Greenville,ग्रीनविल,غرينفيل,Shrutika,Done
GRB,Green Bay,ग्रीन बे,غرين باي,Shrutika,Done
YGZ,Grise Fiord,ग्रीस फियोर्ड,غريز فيورد,Shrutika,Done
GRX,Granada,ग्रेनाडा,غرناطة,Shrutika,Done
GCN,Grand Canyon,ग्रैंड कैनियन,غراند كانيون,Shrutika,Done
GFK,Grand Forks,ग्रांड फोर्कस,غراند فوركس,Shrutika,Done
GRR,Grand Rapids,ग्रैंड रेपिड्स,غراند رابيدز,Shrutika,Done
GJT,Grand Junction,ग्रांड जंक्शन,غراند جانكشن,Shrutika,Done
GDN,Gdansk,जिडान्स्क,غدانسك,Shrutika,Done
GNV,Gainesville,गइनेसविल,غاينيسفيل,Shrutika,Done
KVD,Ganja,गांजा,غانيا,Shrutika,Done
GZT,Gaziantep,गाजियांटेप,غازي عنتاب,Shrutika,Done
INZ,In Salah,इन सालाह,عين صلاح,Shrutika,Done
ASB,Ashkhabad,अशकाबाद,عشق أباد,Shrutika,Done
RAE,Arar,अरार,عرعر,Shrutika,Done
TUI,Turaif,तुरैफ़,طريف,Shrutika,Done
TZX,Trabzon,ट्राब्जोन,طرابزون,Shrutika,Done
TOB,Tobruk,टोब्रुक,طبرق,Shrutika,Done
MCY,Sunshine Coast,सनशाइन कोस्ट,صن شاين كوست,Shrutika,Done
NTY,Sun City,सन सिटी,صن سيتي,Shrutika,Done
SLL,Salalah,सलालाह,صلالة,Shrutika,Done
VPY,Chimoio,चिमोयो,شيمويو,Shrutika,Done
CIT,Chimkent,चिम्केन्ट,شيمكنت,Shrutika,Done
YKL,Schefferville,स्षेफ्रविल,شيفرفيل,Shrutika,Done
SHH,Shishmaref,शिशमारेफ,شيشماريف,Shrutika,Done
XIC,Xichang,जीचांग,شيتشانغ,Shrutika,Done
XFN,Xiangfan,ज़ीयांगफ़न,شيانغفان,Shrutika,Done
XMN,Xiamen,ज़ियामेन,شيامن,Shrutika,Done
VFA,Victoria Falls,विक्टोरिया फॉल्स,شلالات فيكتوريا,Shrutika,Done
SSH,Sharm El Sheikh,शर्म अल शेख,شرم الشيخ,Shrutika,Done
SZZ,Szczecin,सजक्ज़ेसन,شتشيتسين,Shrutika,Done
CYS,Cheyenne,छेयेन्ने,شايان,Shrutika,Done
ZBR,Chah Bahar,चाह बहर,شاه بهار,Shrutika,Done
SWA,Shantou,शान्तौ ,شانتو,Shrutika,Done
CLT,Charlotte,शेर्लोट,شارلوت,Shrutika,Done
GXF,Sayun Intl,सेयुन आयएनटीएल,سيئون الدولي,Shrutika,Done
SEL,Seoul,सियोल,سيول,Shrutika,Done
YXL,Sioux lookout,सिओक्स लुकआउट,سيوكس لوك آوت,Shrutika,Done
FSD,Sioux Falls,सिओक्स फॉल्स,سيوكس فولز,Shrutika,Done
CVM,Ciudad Victoria,स्यूदाद विक्टोरिया,سيوداد فيكتوريا,Shrutika,Done
REP,Siem Reap,सिएम रीप,سيم ريب,Shrutika,Done
SCW,Syktyvkar,सिकटिव्कयर,سيكتيفكار,Shrutika,Done
JHS,Sisimiut,सिसिमियत ,سيسيميوت,Shrutika,Done
ICI,Cicia,सीसाआ,سيسيا,Shrutika,Done
SYR,Syracuse,सिरैक्यूज़,سيراكيوز,Shrutika,Done
YQY,Sydney,सिडनी,سيدني,Shrutika,Done
JSH,Sitia,सिशिया,سيتيا,Shrutika,Done
AKY,Sittwe,सीट्त्वे,سيتوي,Shrutika,Done
SBZ,Sibiu,सिबियु,سيبيو,Shrutika,Done
CEB,Cebu,सेबू,سيبو,Shrutika,Done
SBW,Sibu,सिबू,سيبو,Shrutika,Done
SKT,Sialkot,सियालकोट,سيالكوت,Shrutika,Done
SEA,Seattle,सिएटल,سياتل,Shrutika,Done
SDL,Sundsvall,सुंडस्वाल,سوندسفال,Shrutika,Done
SFJ,Sondrestrom,सोंडरेस्टरोम,سوندرستورم,Shrutika,Done
SOC,Solo City,सोलो सिटी,سولو سيتي,Shrutika,Done
YAM,Sault Ste Marie,सॉल्ट एसटीई मरी,سولت سانت ماري,Shrutika,Done
CIU,Sault Ste Marie,सॉल्ट एसटीई मरी,سولت سانت ماري,Shrutika,Done
SKZ,Sukkur,सकर,سوكور,Shrutika,Done
SUB,Surabaya,सुराबाया,سورابايا,Shrutika,Done
AER,Sochi,सोची,سوتشي,Shrutika,Done
SCU,Santiago De Cuba,सैंटियागो डी क्यूबा,سنتياغو دي كوبا,Shrutika,Done
AZS,Samana,समाना,سمانا,Shrutika,Done
SKU,Skiros,स्कीरोस,سكيروس,Shrutika,Done
SZK,Skukuza,स्कूकूजा,سكوكوزا,Shrutika,Done
BFF,Scottsbluff,स्कॉटस्ब्लफ़ ,سكوتسبلوف,Shrutika,Done
SKP,Skopje,स्कोप्जे,سكوبي,Shrutika,Done
SCT,Socotra,सोकोट्रा,سقطرى,Shrutika,Done
QSF,Setif,सेटिफ,سطيف,Shrutika,Done
YJT,Stephenville,स्टेफेनविल्ल,ستيفنفيل,Shrutika,Done
STO,Stockholm,स्टॉकहोम,ستوكهولم,Shrutika,Done
SKN,Stokmarknes,स्टोकमार्कनेस,ستوكماركنس,Shrutika,Done
SYY,Stornoway,स्टोर्नोवे ,ستورنوواي,Shrutika,Done
SRP,Stord,स्टोर्ड ,ستورد,Shrutika,Done
SVG,Stavanger,स्टवान्गर,ستافنجر,Shrutika,Done
YYH,Spence Bay,स्पेंस बे,سبينس باي,Shrutika,Done
SGF,Springfield,स्प्रिंगफील्ड,سبرينغفيلد,Shrutika,Done
AXP,Spring Point,स्प्रिंग प्वाइंट,سبرينغ سبوت,Shrutika,Done
SDP,Sand Point,सॅंड पॉइंट,سبرينغ بوينت,Shrutika,Done
SOU,Southampton,साउथेम्प्टन,ساوثامبتون,Shrutika,Done
XSC,South Caicos,साउत केकोस,ساوث كايكوس,Shrutika,Done
SBN,South Bend,साउत बेंड,ساوث بيند,Shrutika,Done
SLZ,Sao Luis,साओ लुइस,ساو لويس,Shrutika,Done
SJP,Sao Jose Do Rio Preto,साओ जोस डो रियो प्रेटो,ساو جوزيه دو ريو بريتو,Shrutika,Done
ZSJ,Sandy lake,सैंडी लेक,ساندي ليك,Shrutika,Done
YZP,Sandspit,सॅंड्सपीट,ساندسبيت,Shrutika,Done
SDK,Sandakan,सॅनडॅकान,سانداكان,Shrutika,Done
SDQ,Santo Domingo,सैंटो डोमिंगो,سانتو دومينغو,Shrutika,Done
STD,Santo Domingo,सैंटो डोमिंगो,سانتو دومينغو,Shrutika,Done
STM,Santarem,सॅनटारिम,سانتاريم,Shrutika,Done
RIA,Santa Maria,सांटा मारिया,سانتا ماريا,Shrutika,Done
SFN,Santa Fe,सांता फे,سانتا في,Shrutika,Done
RSA,Santa Rosa,सांता रोजा,سانتا روزا,Shrutika,Done
STS,Santa Rosa,सांता रोजा,سانتا روزا,Shrutika,Done
SLU,St Lucia,सेंट लूसिया,سانت لوسيا,Shrutika,Done
EUX,St Eustatius,सेंट यूस्टेटियस,سانت اوستاتيوس,Shrutika,Done
SLP,San Luis Potosi,सॅन लुइस पोटोसी,سان لويس بوتوسي,Shrutika,Done
SBP,San Luis Obispo,सॅन लुईस ओबिस्पो,سان لويس أوبيسبو,Shrutika,Done
BRC,San Carlos De Bariloch,सॅन कार्लोस दे बेरिलॉक,سان كارلوس دي باريلوتشي,Shrutika,Done
SFD,San Fernando De Apure,सॅन फर्नांडो डे अपुरे,سان فرناندو دي أبوري,Shrutika,Done
EAS,San Sebastian,सॅन सेबेस्टियन,سان سيباستيان,Shrutika,Done
AFA,San Rafael,सॅन राफाएल,سان رافائيل,Shrutika,Done
SJE,San Jose Del Guaviare,सॅन जोस डेल ग्वावियारे,سان خوسيه ديل غوافياري,Shrutika,Done
SJC,San Jose,सॅन जोस,سان خوسيه,Shrutika,Done
SJO,San Jose,सॅन जोस,سان خوسيه,Shrutika,Done
SJU,San Juan,सॅन जुआन,سان خوان,Shrutika,Done
SOM,San Tome,सॅन टोम,سان تومي,Shrutika,Done
SJT,San Angelo,सॅन एंजेलो,سان أنجيلو,Shrutika,Done
SZF,Samsun,सॅम्स्यून,سامسون,Shrutika,Done
SVB,Sambava,संबवा,سامبافا,Shrutika,Done
YZG,Salluit,सॅल्यूयिट,سالويت,Shrutika,Done
SZG,Salzburg,साल्जबर्ग,سالزبورغ,Shrutika,Done
SLA,Salta,साल्टा,سالتا,Shrutika,Done
SNO,Sakon Nakhon,सकोन नखोन,ساكون ناخون,Shrutika,Done
YSY,Sachs Harbour,सैक्स हार्बर,ساكس هاربر,Shrutika,Done
SVL,Savonlinna,सवोनलिन्ना,سافونلينا,Shrutika,Done
SVA,Savoonga,सवूँगा ,سافونجا,Shrutika,Done
SAV,Savannah,सवाना,سافانا,Shrutika,Done
YZR,Sarnia,सारनिया,سارنيا,Shrutika,Done
SCN,Saarbruecken,सारब्रूकेन,ساربروكن,Shrutika,Done
SLK,Saranac Lake,सरनाक लेक,ساراناك ليك,Shrutika,Done
ZPB,Sachigo Lake,सचिगो लेक,ساتشيغو ليك,Shrutika,Done
SAB,Saba,सबा,سابا,Shrutika,Done
ZCL,Zacatecas,ज़काटेकस,زاكاتيكاس,Shrutika,Done
REU,Reus,रेउस,ريوس,Shrutika,Done
RGA,Rio Grande,रियो ग्रांडे,ريو غراندي,Shrutika,Done
RGL,Rio Gallegos,रियो गैलेगोस,ريو غاليغوس,Shrutika,Done
YRB,Resolute,रेजोलूट,ريزولوت باي,Shrutika,Done
YQF,Red Deer Industrial,रेड  डियर  इंडस्ट्रियल,ريد دير الصناعية,Shrutika,Done
REG,Reggio Calabria,रेजियो केलॅब्रिया,ريجيو كالابريا,Shrutika,Done
YQR,Regina,रेजिना,ريجينا,Shrutika,Done
RIC,Richmond,रिचमंड,ريتشموند,Shrutika,Done
RAO,Ribeirao preto,ऱिबेइरओ प्रेटो,ريبيراو بريتو,Shrutika,Done
RIB,Riberalta,रिबेराल्टा ,ريبيرالتا,Shrutika,Done
YUT,Repulse Bay,रिपल्स बे,ريبالس باي,Shrutika,Done
ROM,Rome,रोम,روما,Shrutika,Done
TTQ,Roxana,रोक्साना,روكسانا,Shrutika,Done
RXS,Roxas City,रॉक्सास सिटी,روكساس سيتي,Shrutika,Done
RVN,Rovaniemi,रोवानेमी,روفانيمي,Shrutika,Done
ROS,Rosario,रोजरियो,روزاريو,Shrutika,Done
RHO,Rhodes,रोड्स,رودس,Shrutika,Done
ROC,Rochester,रोचेस्टर,روتشستر,Shrutika,Done
RTM,Rotterdam,रॉटरडैम,روتردام,Shrutika,Done
RAH,Rafha,राफा,رفحاء,Shrutika,Done
RYK,Rahim Yar Khan,रहीम यार खान,رحيم يار خان,Shrutika,Done
UNN,Ranong,रानोंग,رانونج,Shrutika,Done
YRT,Rankin Inlet,रैंकिन इनलेट,رانكين إنليت,Shrutika,Done
RBV,Ramata,रॅमाटा,راماتا,Shrutika,Done
VKG,Rach Gia,राच जिया,راش جيا,Shrutika,Done
RAJ,Rajkot,राजकोट,راجكوت,Shrutika,Done
RJA,Rajahmundry,राजाहमुंड्री,راجاهموندري,Shrutika,Done
DMU,Dimapur,दीमापुर,ديمابور,Shrutika,Done
DLG,Dillingham,डिल्लिंगहॅम,ديلينجهام,Shrutika,Done
YGR,Iles De La Madeleine,इल्स डी ला मेडेलीन,ديزيل دي لا مادلين,Shrutika,Done
YDF,Deer lake,डियर लेक,دير ليك,Shrutika,Done
DTT,Detroit,डीट्राय्ट,ديترويت,Shrutika,Done
DPL,Dipolog,डिपोलोग,ديبولوغ,Shrutika,Done
DIB,Dibrugarh,डिब्रूगरह,ديبروجاره,Shrutika,Done
DIN,Dienbienphu,डाएनबीएनफू,ديان بيان فو,Shrutika,Done
DIY,Diyabakir,डायबेकीर ,ديار بكر,Shrutika,Done
DSM,Des Moines,देस मोईन,دي موين,Shrutika,Done
DNH,Dunhuang,दुनहुआंग,دونهوانغ,Shrutika,Done
DOL,Deauville,ड्यूविल,دوفيل,Shrutika,Done
DUS,Dusseldorf,डसेलडोर्फ,دوسلدورف,Shrutika,Done
DTM,Dortmund,डॉर्टमुंड,دورتموند,Shrutika,Done
DHN,Dothan,दोतन,دوثان,Shrutika,Done
DBV,Dubrovnik,डबरोवनिक,دوبروفنيك,Shrutika,Done
DLA,Douala,डोला,دوالا,Shrutika,Done
DUJ,Du Bois,डु बोइस,دو بوا,Shrutika,Done
DED,Dehradun,देहरादून,دهرادون,Shrutika,Done
DNK,Dnepropetrovsk,ड़नेपरोपेत्रोव्स्क,دنيبروبيتروفسك,Shrutika,Done
DAM,Damascus,डमास्कस ,دمشق,Shrutika,Done
DYG,Dayong,दायोंग,دايونغ,Shrutika,Done
YDQ,Dawson Creek,डॉसन क्रीक,داوسون كريك,Shrutika,Done
DBA,Dalbandin,दालबैंडीन,دالباندين,Shrutika,Done
DLI,Dalat,डालाट,دالات,Shrutika,Done
DRW,Darwin,डार्विन,داروين,Shrutika,Done
DAR,Dar Es Salaam,दार इस सालाम,دار السلام,Shrutika,Done
XRY,Jerez De La Frontera,हेरेज दे ला फ्रोंटेरा,خيريز دي لا فرونتيرا,Shrutika,Done
LNB,Lamen Bay,लैमन बे,خليج لامين,Shrutika,Done
YCS,Chesterfield Inlet,चेस्टरफ़ील्ड इनलेट,خليج تشيسترفيلد,Shrutika,Done
HFE,Hefei,हेफ़ेई,خفي,Shrutika,Done
KHD,Khorram Abad,खुर्रमाबाद,خرم آباد,Shrutika,Done
CHQ,Chania,चानिया,خانيا,Shrutika,Done
KSQ,Khanabad,खानबाद,خان أباد,Shrutika,Done
HJR,Khajuraho,खजुराहो,خاجوراهو,Shrutika,Done
ASV,Amboseli National Park,अम्बोसेली राष्ट्रीय उद्यान,حديقة أمبوسيلي الوطنية,Shrutika,Done
JDZ,Jingdezhen,जिंगदेजहेन,جينغدتشن,Shrutika,Done
JMS,Jamestown,जेम्सटाउन,جيمستاون,Shrutika,Done
JYV,Jyvaskyla,ज्यूवास्कायाला ,جيفاسكيلا,Shrutika,Done
DZN,Zhezkazgan,ज़हेज़काज़्गान,جيزكازجان,Shrutika,Done
GET,Geraldton,जेराल्टोन,جيرالدتون,Shrutika,Done
CJU,Jeju,जेजु,جيجو,Shrutika,Done
JIB,Djibouti,जिबूती,جيبوتي,Shrutika,Done
JGN,Jiayuguan,जिययुगां,جيايوقوان,Shrutika,Done
JMU,Jiamusi,जिअमुसी,جياموسي,Shrutika,Done
JHB,Johor Bahru,जोहर बहरू,جوهور باهرو,Shrutika,Done
JNB,Johannesburg,जोहानसबर्ग,جوهانسبرج,Shrutika,Done
GEO,Georgetown,जॉर्ज टाउन,جورج تاون,Shrutika,Done
JLN,Joplin,जोप्लिन,جوبلين,Shrutika,Done
JPA,Joao Pessoa,जोआओ पेसोा,جواو بيسوا,Shrutika,Done
GAU,Guwahati,गुवाहाटी,جواهاتي,Shrutika,Done
GWL,Gwalior,ग्वालियर,جواليور,Shrutika,Done
JDO,Juazeiro Do Norte,जुएज़ेरो डो नॉर्ट,جوازيرو دو نورتي,Shrutika,Done
GWD,Gwadar,ग्वेदार,جوادر,Shrutika,Done
HTI,Hamilton Island,हैमिल्टन आइलॅंड,جزيرة هاميلتون,Shrutika,Done
IUE,Niue Island,नियू आइलॅंड,جزيرة نيوي,Shrutika,Done
MIS,Misima island,मिसिमा आइलॅंड,جزيرة ميسيما,Shrutika,Done
MOI,Mitiaro Island,मायटीआरो आइलॅंड,جزيرة ميتيارو,Shrutika,Done
MGS,Mangaia Island,मंगाया आइलॅंड,جزيرة منغايا,Shrutika,Done
MUK,Mauke Island,मौक आइलॅंड,جزيرة ماوكي,Shrutika,Done
SEZ,Mahe Island,माहे आइलॅंड,جزيرة ماهي,Shrutika,Done
SWJ,Malekula Island,मलेकुला आइलॅंड,جزيرة ماليكولا,Shrutika,Done
LNV,Lihir Island,लिहिर आइलॅंड,جزيرة ليهير,Shrutika,Done
LKB,Lakeba Island,लकेबा आइलॅंड,جزيرة لاكيبا,Shrutika,Done
CPX,Culebra island,कुलेबरा आइलॅंड,جزيرة كوليبرا,Shrutika,Done
XCH,Christmas island,क्रिसमस आइलॅंड,جزيرة كريسماس,Shrutika,Done
CYB,Cayman Brac Is,केमैन ब्रैक है,جزيرة كايمان براك,Shrutika,Done
GCM,Grand Cayman Island,ग्रैंड केमैन आइलॅंड,جزيرة كايمان العظمى,Shrutika,Done
KGE,Kagau Island,कागाऊ आइलॅंड,جزيرة كاغاو,Shrutika,Done
GDT,Grand Turk Is,ग्रांड तुर्क इस,جزيرة غراند تورك,Shrutika,Done
VXE,Sao Vicente Island,साओ विसेंट आइलॅंड,جزيرة ساو فيسنتي,Shrutika,Done
SJZ,Sao Jorge Island,सौ जॉर्ज आइलॅंड,جزيرة ساو خورخي,Tanveer,Done
STX,St Croix Island,सेंट क्रोइक्स आइलॅंड,جزيرة سانت كروا,Tanveer,Done
RRG,Rodrigues Is,रॉड्रीगस इस,جزيرة رودريغز,Tanveer,Done
RFP,Raiatea Island,राइअतिअ आइलॅंड,جزيرة راياتيا,Tanveer,Done
ZGU,Gaua Island,गौआ आइलॅंड,جزيرة جاوا,Tanveer,Done
PBJ,Paama Island,पामा आइलॅंड,جزيرة باما,Tanveer,Done
OKI,Oki Island,ओकी आइलॅंड,جزيرة أوكي,Tanveer,Done
JIK,Ikaria Island,अकारिआ आइलॅंड,جزيرة إيكاريا,Tanveer,Done
TQR,Tremiti Islands,ट्रेमिति आइलॅंड,جزر تريميتي,Tanveer,Done
GRQ,Groningen,ग्रोनिंगन,جرونينجن,Tanveer,Done
DJE,Djerba,जेरबा,جربة,Tanveer,Done
ISA,Mount Isa,माउंट इसा,جبل عيسى,Tanveer,Done
DJG,Djanet,द्जानेट,جانت,Tanveer,Done
DMB,Dzhambul,ड्ज़ामबुल,جامبول,Tanveer,Done
GEV,Gallivare,गैलिवेयर,جاليفار,Tanveer,Done
GLK,Galcaio,गलकैओ,جالكعيو,Tanveer,Done
JAX,Jacksonville,जैक्सनविले,جاكسونفيل,Tanveer,Done
JKT,Jakarta,जकार्ता,جاكرتا,Tanveer,Done
GHB,Governors Harbour,गवर्नर्स हार्बर,جارفرنرز هاربر,Tanveer,Done
GCK,Garden City,गार्डन सिटी,جاردن سيتي,Tanveer,Done
JLR,Jabalpur,जबलपुर,جابالبور,Tanveer,Done
YQT,Thunder Bay,थंडर बे,ثاندر باي,Tanveer,Done
TJM,Tyumen,ट्यूमन,تيومين,Tanveer,Done
TMX,Timimoun,तिमीमोन,تيميمون,Tanveer,Done
TIM,Timika,तिमीका,تيميكا,Tanveer,Done
TSR,Timisoara,तिमिसोअरा,تيميسوارا,Tanveer,Done
THE,Teresina,तेरेसिना,تيريسينا,Tanveer,Done
TIR,Tirupati,तिरुपति,تيروباتي,Tanveer,Done
TIJ,Tijuana,तिजुआना,تيخوانا,Tanveer,Done
TGO,Tongliao,तोंगलिओ,تونغلياو,Tanveer,Done
TLS,Toulouse,तौलौस,تولوز,Tanveer,Done
TUL,Tulsa,तुलसा,تولسا,Tanveer,Done
TUS,Tucson,ट्यूसॉन,توكسون,Tanveer,Done
TGZ,Tuxtla Gutierrez,टक्सट्लॅ गुटीएररेज़,توكستلا غوتيريز,Tanveer,Done
TOG,Togiak Village,तोजियाक विलेज,توغياك فيليج,Tanveer,Done
TUG,Tuguegarao,तुगुएगारओं,توغويغاراو,Tanveer,Done
TOE,Tozeur,तोज़ेउर,توزر,Tanveer,Done
TRC,Torreon,टॉरियॉन,توريون,Tanveer,Done
TKU,Turku,टुर्कु,توركو,Tanveer,Done
BRQ,Turany,तुरानी,توراني,Tanveer,Done
TMM,Toamasina,टोअमसिना,تواماسينا,Tanveer,Done
TMR,Tamanrasset,तमनरास्सेट,تمنراست,Tanveer,Done
TLM,Tlemcen,ट्लेम्सेन,تلمسان,Tanveer,Done
TLV,Tel Aviv Yafo,टेल अवीव याफो,تل أبيب يافا,Tanveer,Done
TAI,Taiz,टाइयिज़,تعز,Tanveer,Done
TTU,Tetouan,टेटौआन,تطوان,Tanveer,Done
MAA,Chennai,चेन्नई,تشيناي,Tanveer,Done
CIF,Chifeng,चिफेंग,تشيفنغ,Tanveer,Done
CNX,Chiang Mai,चियांग माई,تشيانغ ماي,Tanveer,Done
CJJ,Chongju,चोंग्जु,تشونغجز,Tanveer,Done
HSN,Zhoushan,ज़्होशन,تشوشان,Tanveer,Done
JUZ,Quzhou,क्यूज़ोऊ,تشوتشو,Tanveer,Done
PZH,Zhob,झॉब,تشوب,Tanveer,Done
ZUM,Churchill Falls,चर्चिल फॉल्स,تشرشل فولز,Tanveer,Done
ZAT,Zhaotong,ज़ाओटोंग,تشاوتونغ,Tanveer,Done
CGD,Changde,चंगदे,تشانغده,Tanveer,Done
CMI,Champaign,चम्पैग्न,تشامبيغن,Tanveer,Done
CTL,Charleville,चारलेविल्ल,تشارليفيل,Tanveer,Done
CRW,Charleston,चार्ल्सटन,تشارلستون,Tanveer,Done
TDD,Trinidad,त्रिनिदाद,ترينيداد,Tanveer,Done
REL,Trelew,त्रलेव,تريليو,Tanveer,Done
TRV,Trivandrum,त्रिवेंद्रम,تريفاندروم,Tanveer,Done
TRS,Trieste,ट्राएस्टे,تريست,Tanveer,Done
TRD,Trondheim,ट्रॉनहैम,تروندهايم,Tanveer,Done
TMJ,Termez,टर्मेज़,ترمذ,Tanveer,Done
TVC,Traverse City,ट्रैवर्स सिटी,ترافيرس سيتي,Tanveer,Done
TPS,Trapani,ट्रापानि,تراباني,Tanveer,Done
TBS,Tbilisi,त्बिलिसी,تبليسي,Tanveer,Done
TBZ,Tabriz,तबरीज़,تبريز,Tanveer,Done
TNN,Tainan,ताइनान,تاينان,Tanveer,Done
TYR,Tyler,टायलर,تايلر,Tanveer,Done
TSV,Townsville,टाउन्सविल,تاونزفيل,Tanveer,Done
TRG,Tauranga,तौरान्गा,تاورانجا,Tanveer,Done
TMI,Tumling Tar,तुमलिंग तार,تاملينغ تار,Tanveer,Done
TLL,Tallinn,तेलिन,تالين,Tanveer,Done
TLH,Tallahassee,टॅलहॅसी,تالاهاسي,Tanveer,Done
TYL,Talara,तलारा,تالارا,Tanveer,Done
TKX,Takaroa,तकरोआ,تاكارو,Tanveer,Done
TKP,Takapoto,तकापोतो,تاكابوتو,Tanveer,Done
TAG,Tagbilaran,तागबिलरन,تاغبيلاران,Tanveer,Done
YTQ,Tasiujaq,तसीउजाक,تاسيجاك,Tanveer,Done
TRW,Tarawa,टरावा,تاراوا,Tanveer,Done
TRK,Taraken,तारकेन,تاراكين,Tanveer,Done
TPP,Tarapoto,तारापोटो,تارابوتو,Tanveer,Done
TCG,Tacheng,टाचेंग,تاتشنغ,Tanveer,Done
FNJ,Pyongyang,फियोंगयांग,بيونغ يانغ,Tanveer,Done
PIU,Piura,प्यूरा,بيورا,Tanveer,Done
BHY,Beihai,बिहाई,بيهاي,Tanveer,Done
POL,Pemba,पेम्बा,بيمبا,Tanveer,Done
BIL,Billings,बिलिंग्स,بيلينغز,Tanveer,Done
YBB,Pelly Bay,पेल्ली बे,بيلي باي,Tanveer,Done
QBC,Bella Coola,बेला कूला,بيلا كولا,Tanveer,Done
BFL,Bakersfield,बेकर्सफील्ड,بيكرسفيلد,Tanveer,Done
YPM,Pikangikum,पिकांगिकुम,بيكانغيكوم,Tanveer,Done
YTL,Big Trout Lake,बिग ट्राउट लेक,بيغ تراوت ليك,Tanveer,Done
FRU,Bishkek,बिश्केक,بيشكيك,Tanveer,Done
BHH,Bisha,बिशा,بيشة,Tanveer,Done
PSA,Pisa,पीसा,بيزا,Tanveer,Done
PEI,Pereira,परेरा,بيريرا,Tanveer,Done
PGX,Perigueux,पेरिगुएक्स,بيريجو,Tanveer,Done
PEG,Perugia,पेरुगिया,بيروجيا,dipika,Done
BGO,Bergen,बर्गन,بيرغن,dipika,Done
BVI,Birdsville,बर्ड्सविल्ल,بيردزفيل,dipika,Done
BIR,Biratnagar,बिराटनगर,بيراتناغار,dipika,Done
BEW,Beira,बीरा,بيرا,dipika,Done
PDS,Piedras Negras,पीएड्रेस नेग्रास,بيدراس نيغراس,dipika,Done
PIT,Pittsburgh,पिट्सबर्ग,بيتسبرغ,dipika,Done
PZB,Pietermaritzburg,पीटरमैरिट्सबर्ग,بيترماريتزبرج,dipika,Done
BUN,Buenaventura,बुएनवेंटूरा,بوينافينتورا,dipika,Done
