YQG,Windsor,وندسور,,,
ISN,Williston,وليستون,,,
WUX,Wuxi,وشى,,,
YXN,Whale Cove,وايل كوف,,,
WMX,Wamena,وامينا,,,
WVB,Walvis Bay,والفيز باي,,,
WLH,Walaha,والاها,,,
ACT,Waco,واكو,,,
OUA,Ouagadougou,واغادوغو,,,
WAW,Warsaw,وارسو,,,
ALO,Waterloo,واترلو,,,
HEH,Heho,هيهو,,,
HDF,Heringsdorf,هيرينغسدورف,,,
TLN,Hyeres,هيريس,,,
HMO,Hermosillo,هيرموسيلو,,,
HER,Heraklion,هيراكليون,,,
HYA,Hyannis,هيانيس,,,
HUI,Hue,هوي,,,
HVG,Honningsvag,هونينجسفاغ,,,
HIR,Honiara,هونيارا,,,
YHI,Holman,هولمان,,,
HOG,Holguin,هولغوين,,,
SGN,Ho Chi Minh City,هوشي منه سيتي,,,
HKN,Hoskins,هوسكينز,,,
YHO,Hopedale,هوبديل,,,
TXN,Huangshan,هوانغشان,,,
HRE,Harare,هراري,,,
HEA,Herat,هرات,,,
HOT,Hot Springs,هت سبرينغز,,,
HPH,Haiphong,هايفونغ,,,
HAU,Haugesund,هاوغيسند,,,
HAJ,Hannover,هانوفر,,,
CMX,Hancock,هانكوك,,,
HNA,Hanamaki,هاناماكي,,,
HUY,Humberside,هامبرسايد,,,
HAD,Halmstad,هالمستاد,,,
HFS,Hagfors,هاغفورس,,,
HAA,Hasvik,هاسفيك,,,
HRL,Harlingen,هارلنغن,,,
NQN,Neuquen,نيوكوين,,,
NTL,Newcastle,نيوكاسل,,,
HVN,New Haven,نيو هيفن,,,
MSY,New Orleans,نيو أورليانز,,,
NSN,Nelson,نيلسون,,,
ECN,Nicosia,نيقوسيا,,,
NBO,Nairobi,نيروبي,,,
CNP,Neerlerit Inaat,نيرليريت إنات,,,
NGB,Ninbo,نيبو,,,
NYU,Nyuang U,نياونغ يو,,,
NIM,Niamey,نيامي,,,
UYL,Nyala,نيالا,,,
VOL,Nea Anghialos,نيا أنخيالوس,,,
NOJ,Noyabrsk,نويابرسك,,,
NHV,Nuku Hiva,نوكو هيفا,,,
AUA,Aruba,أروبا,,,
CRC,Cartago,,,,
DIS,Loubomo,,,,
TYS,Knoxville,نوكسفيل,,,
NUX,Novyi Urengoy,نوفي يورنغوي,,,
NOZ,Novokuznetsk,نوفوكوزنيتسك,,,
NSK,Norilsk,نوريلسك,,,
YVQ,Norman Wells,نورمان ويلز,,,
NUS,Norsup,نورساب,,,
ELH,North Eleuthera,نورث إلوثيرا,,,
WTK,Noatak,نواتا,,,
YDP,Nain,نايين,,,
NYK,Nanyuki,نانيوكي,,,
YNZ,Yancheng,نانيانغ يانتشنغ,,,
JNN,Nanortalik,نانورتاليك,,,
ACK,Nantucket,نانتوكيت,,,
NAO,Nanchong,نانتشونغ,,,
APL,Nampula,نامبولا,,,
JNX,Naxos,ناكسوس,,,
BNA,Nashville,ناشفيل,,,
UAK,Narsarsuaq,نارسارسواك,,,
KOP,Nakhon Phanom,ناخون فانوم,,,
NST,Nakhon Si Thammarat,ناخون سي ثامارات,,,
NAG,Nagpur,ناجبور,,,
YNA,Natashquan,ناتاشكوان,,,
NAP,Naples,نابولي,,,
MUC,Munich,ميونيخ,,,
MSQ,Minsk,مينسك 2,,,
MTT,Minatitlan,ميناتيتلان,,,
FMM,Memmingen Allgau,ميمينجين ألغاو,,,
MMB,Memanbetsu,ميمامبيتسو,,,
MKE,Milwaukee,ميلووكي,,,
MQL,Mildura,ميلدورا,,,
JMK,Mikonos,ميكونوس,,,
MSJ,Misawa,ميساوا,,,
MEI,Meridian,ميريديان,,,
MID,Merida,ميريدا,,,
MDE,Medellin,ميدلين,,,
MFR,Medford,ميدفورد,,,
MMY,Miyako,مياكو,,,
KMI,Miyazaki,ميازاكي,,,
MLW,Monrovia,مونروفيا,,,
MBJ,Montego Bay,مونتيغو باي,,,
MTR,Monteria,مونتيريا,,,
MTY,Monterrey,مونتيري,,,
MGM,Montgomery,مونتغمري,,,
HGU,Mount Hagen,مونت هاغن,,,
MZV,Mulu,مولو,,,
MUX,Multan,مولتان,,,
MKG,Muskegon,موسكيغون,,,
MJF,Mosjoen,موسجوين,,,
MOZ,Moorea,موريا,,,
MOB,Mobile,موبايل,,,
ODY,Muang Xay,موانج إكساي,,,
MRV,Mineralnye Vody,منيراليني فودي,,,
MEL,Melbourne,ملبورن,,,
MLB,Melbourne,ملبورن,,,
KIR,Kerry County,مقاطعة كري,,,
MRA,Misratah,مصراتة,,,
MHD,Mashhad,مشهد,,,
MRS,Marseille,مرسيليا,,,
RMF,Marsa Alam,مرسى علم,,,
MEX,Mexico City,مدينة مكسيكو,,,
CYP,Calbayog City,مدينة كالبايوج,,,
GUA,Guatemala City,مدينة غواتيمالا,,,
MAD,Madrid,مدريد,,,
MMZ,Maimama,ماياما,,,
MYG,Mayaguana,ماياجيوانا,,,
XMH,Manihi,مانيهي,,,
JSU,Maniitsoq,مانيتسوك,,,
MKW,Manokwari,مانوكواري,,,
MHK,Manhattan,مانهاتن,,,
ZLO,Manzanillo,مانزانيلو,,,
MGA,Managua,ماناغوا,,,
MDC,Manado,مانادو,,,
AGP,Malaga,مالقة,,,
YMN,Makkovik,ماكوفيك,,,
MCG,Mcgrath,ماكغراث,,,
MFM,Macau,ماكاو,,,
MZG,Makung,ماغونغ,,,
MQF,Magnetiogorsk,ماغنيتيوغورسك,,,
MSU,Maseru,ماسيرو,,,
MZT,Mazatlan,مازاتلان,,,
MUR,Marudi,مارودي,,,
WMN,Maroantsetra,ماروانتسيترا,,,
MHH,Marsh Harbour,مارش هاربر,,,
MAB,Maraba,مارابا,,,
MSN,Madison,ماديسون,,,
FNC,Madeira,ماديرا,,,
IXM,Madurai,مادوراي,,,
MAG,Madang,مادانغ,,,
MCX,Makhachkala,ماخاتشكالا,,,
MJN,Mahajanga,ماجنكا,,,
MMJ,Matsumoto,ماتسوموتو,,,
MPM,Maputo,مابوتو,,,
LYS,Lyon,ليون,,,
LNK,Lincoln,لينكولن,,,
LPI,Linkoping,لينشوبينغ,,,
LYH,Lynchburg,لينشبورغ,,,
LLW,Lilongwe,ليلونغوي,,,
AXM,Armenia,أرمينيا,,,
CUF,Levaldigi,ليفالديجي,,,
LGP,Legaspi,ليغاسبي,,,
LRS,Leros,ليروس,,,
LBA,Leeds,ليدز,,,
LJG,Lijiang,ليجيانغ,,,
LET,Leticia,ليتيسيا,,,
LBL,Liberal,ليبرال,,,
SDF,Louisville,لويزفيل,,,
LYR,Longyearbyen,لونغياربين,,,
LOD,Longana,لونغانا,,,
ODN,Long Seridan,لونغ سيريدان,,,
LBP,Long Banga,لونغ بانجا,,,
LLA,Lulea,لوليا,,,
LUX,Luxembourg,لوكسمبورغ,,,
LUN,Lusaka,لوساكا,,,
LTO,Loreto,لوريتو,,,
LRT,Lorient,لوريان,,,
LUH,Ludhiana,لودهيانا,,,
LAW,Lawton,لوتون,,,
LPS,Lopez,لوبيز,,,
FBM,Lubumashi,لوبومباشي,,,
LXG,Luang Namtha,لوانغ نامثا,,,
YXU,London,لندن,,,
LKO,Lucknow,لكناو,,,
LYC,Lycksele,لايكسيل,,,
LAO,Laoag,لاواج,,,
LAI,Lannion,لانيون,,,
KDO,Laamu atoll,لامو أتول,,,
LLI,Lalibela,لاليبيلا,,,
LSE,La Crosse,لاكروس,,,
LOS,Lagos,لاغوس,,,
LXA,Lhasa,لاسا,,,
LAS,Las vegas,لاس فيجاس,,,
LRD,Laredo,لاريدو,,,
LRR,Lar,لار,,,
LBU,Labuan,لابوان,,,
LAP,La Paz,لاباز,,,
LPB,La Paz,لاباز,,,
LCG,La Coruna,لا كورونيا,,,
LFR,La Fria,لا فريا,,,
IRJ,La Rioja,لا ريوخا,,,
KIN,Kingston,كينغستون,,,
KET,Kengtung,كينغتونغ,,,
FIH,Kinshasa,كينشاسا,,,
KGC,Kingscote,كينسكوت,,,
KDI,Kendari,كيندارى,,,
ENA,Kenai,كيناي,,,
KIM,Kimberley,كيمبرلي,,,
ILE,Killeen,كيلين,,,
JGO,Qeqertarsuaq Airport,كيكيرتارسواك,,,
KVL,Kivalina,كيفالينا,,,
KRN,Kiruna,كيرونا,,,
KVX,Kirov,كيروف,,,
IRA,Kirakira,كيرا كيرا,,,
KTT,Kittila,كيتيلا,,,
KTL,Kitale,كيتالي,,,
KTG,Ketapang,كيتابانج,,,
YQB,Quebec,كيبيك,,,
LUR,Cape Lisburne,كيب ليسبورن,,,
YTE,Cape Dorset,كيب دورست,,,
EYW,Key West,كي ويست,,,
CJB,Coimbatore,كويمباتور,,,
UEL,Quelimane,كويليمان,,,
QRO,Queretaro,كويريتارو,,,
YVP,Kuujjuaq,كويجواك,,,
UET,Quetta,كويتا,,,
USM,Koh Samui,كوه ساموي,,,
KNX,Kununurra,كونونورا,,,
KMG,Kunming,كونمينغ,,,
CKY,Conakry,كوناكري,,,
UEO,Kumejima,كوميجيما,,,
YQQ,Comox,كوموكس,,,
CRD,Comodoro Rivadavia,كومودورو ريفادافيا,,,
KMJ,Kumamoto,كوماموتو,,,
KOC,Koumac,كوماك,,,
CUL,Culiacan,كولياكان,,,
CAE,Columbia,كولومبيا,,,
CMH,Columbus,كولومبوس,,,
CSG,Columbus,كولومبوس,,,
COS,Colorado Springs,كولورادو سبرينغز,,,
ZSA,Cockburn Town,كوكبرن تاون,,,
KSN,Kostanay,كوستناي,,,
CZE,Coro,كورو,,,
ORK,Cork,كورك,,,
URS,Kursk,كورسك,,,
CDV,Cordova,كوردوفا,,,
CRP,Corpus Christi,كوربوس كريستي,,,
YZS,Coral Harbour,كورال هاربر,,,
ADQ,Kodiak,كودياك,,,
KUD,Kudat,كودات,,,
KCH,Kuching,كوتشينغ,,,
KCZ,Kochi,كوتشي,,,
KUT,Kutaisi,كوتايسي,,,
CBO,Cotabato,كوتاباتو,,,
KBR,Kota Bharu,كوتا بهارو,,,
CPH,Copenhagen,كوبنهاغن,,,
KWJ,Kwangju,كوانجو,,,
KUA,Kuantan,كوانتان,,,
KUL,Kuala Lumpur,كوالا لمبور,,,
KNH,Chinmen,كنمن,,,
CFE,Clermont Ferrand,كليرمون فيران,,,
KLU,Klagenfurt,كلاغنفورت,,,
CCV,Craig Cove,كريغ كوف,,,
KRS,Kristiansand,كريستيانساند,,,
CRA,Craiova,كرايوفا,,,
KRF,Kramfors,كرامفورس,,,
CCS,Caracas,كراكاس,,,
KGF,Karaganda,كراغندي,,,
KJA,Krasnojarsk,كراسنوجارسك,,,
CAY,Cayenne,كايين,,,
CCC,Cayo Coco,كايو كوكو,,,
KKR,Kaukura Atoll,كاوكورا أتول,,,
LIH,Kauai,كاواي,,,
CUN,Cancun,كانكون,,,
MKC,Kansas City,كانساس سيتي,,,
XGR,Kangiqsualujjuaq,كانجيكسوالوجواك,,,
YKG,Kangirsuk,كانجيرسوك,,,
KMQ,Kanazawa,كانازاوا,,,
CPV,Campina Grande,كامبينا غراندي,,,
CPE,Campeche,كامبيتشي,,,
YCB,Cambridge Bay,كامبردج باي,,,
KGD,Kaliningrad,كالينينغراد,,,
KMV,Kalemyo,كاليميو,,,
CAG,Cagliari,كالياري,,,
KHG,Kashi,كاشي,,,
JCH,Qasigiannguit,كاسيجيانغوت,,,
KZS,Kastelorizo,كاستيلوريزو,,,
KSO,Kastoria,كاستوريا,,,
DCM,Castres,كاستر,,,
CAC,Cascavel,كازكافيل,,,
CWL,Cardiff,كارديف,,,
CTG,Cartagena,كارتاخينة,,,
KRY,Karamay,كاراماي,,,
KTA,Karratha,كاراثا,,,
CJA,Cajamarca,كاخاماركا,,,
CGY,Cagayan De Oro,كاجايان دي اورو,,,
MPH,Caticlan,كاتيكلان,,,
CRM,Catarman,كاترمان,,,
CTC,Catamarca,كاتاماركا,,,
CAH,Ca Mau,كا ماو,,,
ASR,Kayseri,قيصرية,,,
UND,Kunduz,قندوز,,,
COR,Cordoba,قرطبة,,,
XQP,Quepos,قابوس,,,
VHM,Vilhelmina,فيلهلمينا,,,
VNO,Vilnius,فيلنيوس,,,
VSA,Villahermosa,فيلاهيرموسا,,,
VVC,Villavicencio,فيلافيسينسيو,,,
PHL,Philadelphia,فيلادلفيا,,,
VCT,Victoria,فيكتوريا,,,
YYJ,Victoria,فيكتوريا,,,
VTZ,Visakhapatnam,فيزاكا باتنام,,,
VRN,Verona,فيرونا,,,
VER,Veracruz,فيراكروز,,,
VGA,Vijayawada,فيجاياوادا,,,
VIX,Vitoria,فيتوريا,,,
VIT,Vitoria,فيتوريا,,,
PHS,Phitsanulok,فيتسانولوك,,,
FUK,Fukuoka,فوكوكا,,,
VOZ,Voronezh,فورونيج,,,
FMA,Formosa,فورموزا,,,
VKT,Vorkuta,فوركوتا,,,
FDE,Forde,فورد,,,
FWA,Fort Wayne,فورت واين,,,
YYE,Fort nelson,فورت نيلسون,,,
ZFM,Fort Mcpherson,فورت مكفرسون,,,
YAG,Fort Frances,فورت فرانسيس,,,
YFS,Fort Simpson,فورت سيمبسون,,,
FSM,Fort Smith,فورت سميث,,,
YSM,Fort smith,فورت سميث,,,
YFA,Fort Albany,فورت ألباني,,,
UIH,Phucat,فو كات,,,
YFO,Flin Flon,فلين فلون,,,
FLA,Florencia,فلورنسيا,,,
FLO,Florence,فلورنسا,,,
FLR,Florence,فلورنسا,,,
VVO,Vladivostok,فلاديفوستوك,,,
FNA,Freetown,فريتاون,,,
FEN,Fernando Do Noronha,فرناندو دو نورونا,,,
FKL,Franklin,فرانكلين,,,
FBD,Faizabad,فايز آباد,,,
FYV,Fayetteville,فايتفيل,,,
VBV,Vanua Balavu,فانوا بالافو,,,
VLC,Valencia,فالنسيا,,,
ZAL,Valdivia,فالديفيا,,,
VLL,Valladolid,فالادوليد,,,
VAA,Vaasa,فاسا,,,
FMN,Farmington,فارمينغتون,,,
VNS,Varanasi,فاراناسي,,,
VDS,Vadso,فادسو,,,
LWN,Gyumri,غيومري,,,
KWE,Guiyang,غوييانغ,,,
GYN,Goiania,غويانيا,,,
GDQ,Gondar,غوندار,,,
GLF,Golfito,غولفيتو,,,
GST,Gustavus,غوستافوس,,,
GAO,Guantanamo,غوانتانامو,,,
GLA,Glasgow,غلاسكو,,,
PGV,Greenville,غرينفيل,,,
GRB,Green Bay,غرين باي,,,
YGZ,Grise Fiord,غريز فيورد,,,
GRX,Granada,غرناطة,,,
GCN,Grand Canyon,غراند كانيون,,,
GFK,Grand Forks,غراند فوركس,,,
GRR,Grand Rapids,غراند رابيدز,,,
GJT,Grand Junction,غراند جانكشن,,,
GDN,Gdansk,غدانسك,,,
GNV,Gainesville,غاينيسفيل,,,
KVD,Ganja,غانيا,,,
GZT,Gaziantep,غازي عنتاب,,,
INZ,In Salah,عين صلاح,,,
ASB,Ashkhabad,عشق أباد,,,
RAE,Arar,عرعر,,,
TUI,Turaif,طريف,,,
TZX,Trabzon,طرابزون,,,
TOB,Tobruk,طبرق,,,
MCY,Sunshine Coast,صن شاين كوست,,,
NTY,Sun City,صن سيتي,,,
SLL,Salalah,صلالة,,,
VPY,Chimoio,شيمويو,,,
CIT,Chimkent,شيمكنت,,,
YKL,Schefferville,شيفرفيل,,,
SHH,Shishmaref,شيشماريف,,,
XIC,Xichang,شيتشانغ,,,
XFN,Xiangfan,شيانغفان,,,
XMN,Xiamen,شيامن,,,
VFA,Victoria Falls,شلالات فيكتوريا,,,
SSH,Sharm El Sheikh,شرم الشيخ,,,
SZZ,Szczecin,شتشيتسين,,,
CYS,Cheyenne,شايان,,,
ZBR,Chah Bahar,شاه بهار,,,
SWA,Shantou,شانتو,,,
CLT,Charlotte,شارلوت,,,
GXF,Sayun Intl,سيئون الدولي,,,
SEL,Seoul,سيول,,,
YXL,Sioux lookout,سيوكس لوك آوت,,,
FSD,Sioux Falls,سيوكس فولز,,,
CVM,Ciudad Victoria,سيوداد فيكتوريا,,,
REP,Siem Reap,سيم ريب,,,
SCW,Syktyvkar,سيكتيفكار,,,
JHS,Sisimiut,سيسيميوت,,,
ICI,Cicia,سيسيا,,,
SYR,Syracuse,سيراكيوز,,,
YQY,Sydney,سيدني,,,
JSH,Sitia,سيتيا,,,
AKY,Sittwe,سيتوي,,,
SBZ,Sibiu,سيبيو,,,
CEB,Cebu,سيبو,,,
SBW,Sibu,سيبو,,,
SKT,Sialkot,سيالكوت,,,
SEA,Seattle,سياتل,,,
SDL,Sundsvall,سوندسفال,,,
SFJ,Sondrestrom,سوندرستورم,,,
SOC,Solo City,سولو سيتي,,,
YAM,Sault Ste Marie,سولت سانت ماري,,,
CIU,Sault Ste Marie,سولت سانت ماري,,,
SKZ,Sukkur,سوكور,,,
SUB,Surabaya,سورابايا,,,
AER,Sochi,سوتشي,,,
SCU,Santiago De Cuba,سنتياغو دي كوبا,,,
AZS,Samana,سمانا,,,
SKU,Skiros,سكيروس,,,
SZK,Skukuza,سكوكوزا,,,
BFF,Scottsbluff,سكوتسبلوف,,,
SKP,Skopje,سكوبي,,,
SCT,Socotra,سقطرى,,,
QSF,Setif,سطيف,,,
YJT,Stephenville,ستيفنفيل,,,
STO,Stockholm,ستوكهولم,,,
SKN,Stokmarknes,ستوكماركنس,,,
SYY,Stornoway,ستورنوواي,,,
SRP,Stord,ستورد,,,
SVG,Stavanger,ستافنجر,,,
YYH,Spence Bay,سبينس باي,,,
SGF,Springfield,سبرينغفيلد,,,
AXP,Spring Point,سبرينغ سبوت,,,
SDP,Sand Point,سبرينغ بوينت,,,
SOU,Southampton,ساوثامبتون,,,
XSC,South Caicos,ساوث كايكوس,,,
SBN,South Bend,ساوث بيند,,,
SLZ,Sao Luis,ساو لويس,,,
SJP,Sao Jose Do Rio Preto,ساو جوزيه دو ريو بريتو,,,
ZSJ,Sandy lake,ساندي ليك,,,
YZP,Sandspit,ساندسبيت,,,
SDK,Sandakan,سانداكان,,,
SDQ,Santo Domingo,سانتو دومينغو,,,
STD,Santo Domingo,سانتو دومينغو,,,
STM,Santarem,سانتاريم,,,
RIA,Santa Maria,سانتا ماريا,,,
SFN,Santa Fe,سانتا في,,,
RSA,Santa Rosa,سانتا روزا,,,
STS,Santa Rosa,سانتا روزا,,,
SLU,St Lucia,سانت لوسيا,,,
EUX,St Eustatius,سانت اوستاتيوس,,,
SLP,San Luis Potosi,سان لويس بوتوسي,,,
SBP,San Luis Obispo,سان لويس أوبيسبو,,,
BRC,San Carlos De Bariloch,سان كارلوس دي باريلوتشي,,,
SFD,San Fernando De Apure,سان فرناندو دي أبوري,,,
EAS,San Sebastian,سان سيباستيان,,,
AFA,San Rafael,سان رافائيل,,,
SJE,San Jose Del Guaviare,سان خوسيه ديل غوافياري,,,
SJC,San Jose,سان خوسيه,,,
SJO,San Jose,سان خوسيه,,,
SJU,San Juan,سان خوان,,,
SOM,San Tome,سان تومي,,,
SJT,San Angelo,سان أنجيلو,,,
SZF,Samsun,سامسون,,,
SVB,Sambava,سامبافا,,,
YZG,Salluit,سالويت,,,
SZG,Salzburg,سالزبورغ,,,
SLA,Salta,سالتا,,,
SNO,Sakon Nakhon,ساكون ناخون,,,
YSY,Sachs Harbour,ساكس هاربر,,,
SVL,Savonlinna,سافونلينا,,,
SVA,Savoonga,سافونجا,,,
SAV,Savannah,سافانا,,,
YZR,Sarnia,سارنيا,,,
SCN,Saarbruecken,ساربروكن,,,
SLK,Saranac Lake,ساراناك ليك,,,
ZPB,Sachigo Lake,ساتشيغو ليك,,,
SAB,Saba,سابا,,,
ZCL,Zacatecas,زاكاتيكاس,,,
REU,Reus,ريوس,,,
RGA,Rio Grande,ريو غراندي,,,
RGL,Rio Gallegos,ريو غاليغوس,,,
YRB,Resolute,ريزولوت باي,,,
YQF,Red Deer Industrial,ريد دير الصناعية,,,
REG,Reggio Calabria,ريجيو كالابريا,,,
YQR,Regina,ريجينا,,,
RIC,Richmond,ريتشموند,,,
RAO,Ribeirao preto,ريبيراو بريتو,,,
RIB,Riberalta,ريبيرالتا,,,
YUT,Repulse Bay,ريبالس باي,,,
ROM,Rome,روما,,,
TTQ,Roxana,روكسانا,,,
RXS,Roxas City,روكساس سيتي,,,
RVN,Rovaniemi,روفانيمي,,,
ROS,Rosario,روزاريو,,,
RHO,Rhodes,رودس,,,
ROC,Rochester,روتشستر,,,
RTM,Rotterdam,روتردام,,,
RAH,Rafha,رفحاء,,,
RYK,Rahim Yar Khan,رحيم يار خان,,,
UNN,Ranong,رانونج,,,
YRT,Rankin Inlet,رانكين إنليت,,,
RBV,Ramata,راماتا,,,
VKG,Rach Gia,راش جيا,,,
RAJ,Rajkot,راجكوت,,,
RJA,Rajahmundry,راجاهموندري,,,
DMU,Dimapur,ديمابور,,,
DLG,Dillingham,ديلينجهام,,,
YGR,Iles De La Madeleine,ديزيل دي لا مادلين,,,
YDF,Deer lake,دير ليك,,,
DTT,Detroit,ديترويت,,,
DPL,Dipolog,ديبولوغ,,,
DIB,Dibrugarh,ديبروجاره,,,
DIN,Dienbienphu,ديان بيان فو,,,
DIY,Diyabakir,ديار بكر,,,
DSM,Des Moines,دي موين,,,
DNH,Dunhuang,دونهوانغ,,,
DOL,Deauville,دوفيل,,,
DUS,Dusseldorf,دوسلدورف,,,
DTM,Dortmund,دورتموند,,,
DHN,Dothan,دوثان,,,
DBV,Dubrovnik,دوبروفنيك,,,
DLA,Douala,دوالا,,,
DUJ,Du Bois,دو بوا,,,
DED,Dehradun,دهرادون,,,
DNK,Dnepropetrovsk,دنيبروبيتروفسك,,,
DAM,Damascus,دمشق,,,
DYG,Dayong,دايونغ,,,
YDQ,Dawson Creek,داوسون كريك,,,
DBA,Dalbandin,دالباندين,,,
DLI,Dalat,دالات,,,
DRW,Darwin,داروين,,,
DAR,Dar Es Salaam,دار السلام,,,
XRY,Jerez De La Frontera,خيريز دي لا فرونتيرا,,,
LNB,Lamen Bay,خليج لامين,,,
YCS,Chesterfield Inlet,خليج تشيسترفيلد,,,
HFE,Hefei,خفي,,,
KHD,Khorram Abad,خرم آباد,,,
CHQ,Chania,خانيا,,,
KSQ,Khanabad,خان أباد,,,
HJR,Khajuraho,خاجوراهو,,,
ASV,Amboseli National Park,حديقة أمبوسيلي الوطنية,,,
JDZ,Jingdezhen,جينغدتشن,,,
JMS,Jamestown,جيمستاون,,,
JYV,Jyvaskyla,جيفاسكيلا,,,
DZN,Zhezkazgan,جيزكازجان,,,
GET,Geraldton,جيرالدتون,,,
CJU,Jeju,جيجو,,,
JIB,Djibouti,جيبوتي,,,
JGN,Jiayuguan,جيايوقوان,,,
JMU,Jiamusi,جياموسي,,,
JHB,Johor Bahru,جوهور باهرو,,,
JNB,Johannesburg,جوهانسبرج,,,
GEO,Georgetown,جورج تاون,,,
JLN,Joplin,جوبلين,,,
JPA,Joao Pessoa,جواو بيسوا,,,
GAU,Guwahati,جواهاتي,,,
GWL,Gwalior,جواليور,,,
JDO,Juazeiro Do Norte,جوازيرو دو نورتي,,,
GWD,Gwadar,جوادر,,,
HTI,Hamilton Island,جزيرة هاميلتون,,,
IUE,Niue Island,جزيرة نيوي,,,
MIS,Misima island,جزيرة ميسيما,,,
MOI,Mitiaro Island,جزيرة ميتيارو,,,
MGS,Mangaia Island,جزيرة منغايا,,,
MUK,Mauke Island,جزيرة ماوكي,,,
SEZ,Mahe Island,جزيرة ماهي,,,
SWJ,Malekula Island,جزيرة ماليكولا,,,
LNV,Lihir Island,جزيرة ليهير,,,
LKB,Lakeba Island,جزيرة لاكيبا,,,
CPX,Culebra island,جزيرة كوليبرا,,,
XCH,Christmas island,جزيرة كريسماس,,,
CYB,Cayman Brac Is,جزيرة كايمان براك,,,
GCM,Grand Cayman Island,جزيرة كايمان العظمى,,,
KGE,Kagau Island,جزيرة كاغاو,,,
GDT,Grand Turk Is,جزيرة غراند تورك,,,
VXE,Sao Vicente Island,جزيرة ساو فيسنتي,,,
SJZ,Sao Jorge Island,جزيرة ساو خورخي,,,
STX,St Croix Island,جزيرة سانت كروا,,,
RRG,Rodrigues Is,جزيرة رودريغز,,,
RFP,Raiatea Island,جزيرة راياتيا,,,
ZGU,Gaua Island,جزيرة جاوا,,,
PBJ,Paama Island,جزيرة باما,,,
OKI,Oki Island,جزيرة أوكي,,,
JIK,Ikaria Island,جزيرة إيكاريا,,,
TQR,Tremiti Islands,جزر تريميتي,,,
GRQ,Groningen,جرونينجن,,,
DJE,Djerba,جربة,,,
ISA,Mount Isa,جبل عيسى,,,
DJG,Djanet,جانت,,,
DMB,Dzhambul,جامبول,,,
GEV,Gallivare,جاليفار,,,
GLK,Galcaio,جالكعيو,,,
JAX,Jacksonville,جاكسونفيل,,,
JKT,Jakarta,جاكرتا,,,
GHB,Governors Harbour,جارفرنرز هاربر,,,
GCK,Garden City,جاردن سيتي,,,
JLR,Jabalpur,جابالبور,,,
YQT,Thunder Bay,ثاندر باي,,,
TJM,Tyumen,تيومين,,,
TMX,Timimoun,تيميمون,,,
TIM,Timika,تيميكا,,,
TSR,Timisoara,تيميسوارا,,,
THE,Teresina,تيريسينا,,,
TIR,Tirupati,تيروباتي,,,
TIJ,Tijuana,تيخوانا,,,
TGO,Tongliao,تونغلياو,,,
TLS,Toulouse,تولوز,,,
TUL,Tulsa,تولسا,,,
TUS,Tucson,توكسون,,,
TGZ,Tuxtla Gutierrez,توكستلا غوتيريز,,,
TOG,Togiak Village,توغياك فيليج,,,
TUG,Tuguegarao,توغويغاراو,,,
TOE,Tozeur,توزر,,,
TRC,Torreon,توريون,,,
TKU,Turku,توركو,,,
BRQ,Turany,توراني,,,
TMM,Toamasina,تواماسينا,,,
TMR,Tamanrasset,تمنراست,,,
TLM,Tlemcen,تلمسان,,,
TLV,Tel Aviv Yafo,تل أبيب يافا,,,
TAI,Taiz,تعز,,,
TTU,Tetouan,تطوان,,,
MAA,Chennai,تشيناي,,,
CIF,Chifeng,تشيفنغ,,,
CNX,Chiang Mai,تشيانغ ماي,,,
CJJ,Chongju,تشونغجز,,,
HSN,Zhoushan,تشوشان,,,
JUZ,Quzhou,تشوتشو,,,
PZH,Zhob,تشوب,,,
ZUM,Churchill Falls,تشرشل فولز,,,
ZAT,Zhaotong,تشاوتونغ,,,
CGD,Changde,تشانغده,,,
CMI,Champaign,تشامبيغن,,,
CTL,Charleville,تشارليفيل,,,
CRW,Charleston,تشارلستون,,,
TDD,Trinidad,ترينيداد,,,
REL,Trelew,تريليو,,,
TRV,Trivandrum,تريفاندروم,,,
TRS,Trieste,تريست,,,
TRD,Trondheim,تروندهايم,,,
TMJ,Termez,ترمذ,,,
TVC,Traverse City,ترافيرس سيتي,,,
TPS,Trapani,تراباني,,,
TBS,Tbilisi,تبليسي,,,
TBZ,Tabriz,تبريز,,,
TNN,Tainan,تاينان,,,
TYR,Tyler,تايلر,,,
TSV,Townsville,تاونزفيل,,,
TRG,Tauranga,تاورانجا,,,
TMI,Tumling Tar,تاملينغ تار,,,
TLL,Tallinn,تالين,,,
TLH,Tallahassee,تالاهاسي,,,
TYL,Talara,تالارا,,,
TKX,Takaroa,تاكارو,,,
TKP,Takapoto,تاكابوتو,,,
TAG,Tagbilaran,تاغبيلاران,,,
YTQ,Tasiujaq,تاسيجاك,,,
TRW,Tarawa,تاراوا,,,
TRK,Taraken,تاراكين,,,
TPP,Tarapoto,تارابوتو,,,
TCG,Tacheng,تاتشنغ,,,
FNJ,Pyongyang,بيونغ يانغ,,,
PIU,Piura,بيورا,,,
BHY,Beihai,بيهاي,,,
POL,Pemba,بيمبا,,,
BIL,Billings,بيلينغز,,,
YBB,Pelly Bay,بيلي باي,,,
QBC,Bella Coola,بيلا كولا,,,
BFL,Bakersfield,بيكرسفيلد,,,
YPM,Pikangikum,بيكانغيكوم,,,
YTL,Big Trout Lake,بيغ تراوت ليك,,,
FRU,Bishkek,بيشكيك,,,
